transaction_id,transaction_amount,transaction_hour,merchant_category,distance_from_home,previous_transactions,avg_transaction_amount,device_trust_score,international_transaction,failed_attempts,account_age_days,transactions_last_24h,fraud
103784,14.08,23,Electronics,4.82,29,24.53,0.52,0,0,1326,2,0
103785,61.43,9,Travel,0.44,94,31.64,0.72,0,1,2830,4,0
103786,24.64,5,Electronics,5.77,36,19.32,0.67,0,0,2039,2,0
103787,53.77,5,Fuel,20.2,32,100.47,0.67,1,0,892,4,0
103788,18.23,21,Fuel,44.43,70,35.09,0.82,0,0,1377,7,0
103789,47.61,19,Grocery,35.79,19,21.29,0.78,0,0,2088,5,0
103790,130.71,12,Online,4.52,95,20.55,0.22,0,0,1841,2,0
103791,68.55,18,Online,38.32,97,25.37,0.99,0,0,216,4,0
103792,27.91,16,Fuel,29.96,68,46.57,0.93,1,0,372,3,0
103793,50.98,1,Restaurant,23.86,75,109.41,0.62,0,2,1501,3,0
103794,32.57,17,Online,20.98,70,24.02,0.75,0,0,69,5,0
103795,40.74,6,Restaurant,29.62,12,57.75,0.86,0,0,2033,2,0
103796,30.17,13,Grocery,35.61,37,34.24,0.72,1,1,2685,3,0
103797,34.89,21,Grocery,30.78,46,12.8,0.37,0,0,2085,4,0
103798,48.95,14,Grocery,2.34,31,34.34,0.73,1,1,273,2,0
103799,16.54,7,Electronics,23.05,17,45.45,0.77,0,0,811,2,0
103800,16.21,8,Electronics,33.13,4,48.26,0.82,0,1,245,3,0
103801,11.59,20,Online,3.7,15,49.76,0.45,0,1,702,5,0
103802,9.58,10,Online,4.33,45,21.18,0.55,0,0,2137,4,0
103803,13.52,2,Fuel,27.75,12,51.51,0.64,0,1,530,1,0
103804,46.69,19,Electronics,7.59,74,9.95,0.93,0,0,729,2,0
103805,18.11,13,Fuel,9.19,6,42.18,0.74,0,0,36,2,0
103806,64.22,7,Restaurant,8.52,22,15.63,0.74,0,1,2507,3,0
103807,41.73,2,Restaurant,4.31,62,67.25,0.97,0,0,1333,2,0
103808,6.88,17,Online,50.28,41,41.86,0.79,1,0,2473,4,0
103809,72.93,22,Online,29.51,95,13.88,0.4,0,0,1990,1,0
103810,83.91,13,Grocery,5.19,16,37.6,0.78,0,0,1993,3,0
103811,16.54,19,Online,2.02,72,37.71,0.88,0,0,648,2,0
103812,59.04,7,Online,8.39,46,28.52,0.88,0,0,2514,1,0
103813,18.71,16,Fuel,9.66,62,38.57,0.79,0,0,1791,4,0
103814,44.16,7,Fuel,0.13,58,42.14,0.64,0,0,2120,3,0
103815,12.96,4,Online,39.27,36,21.99,0.63,0,0,1293,5,0
103816,8.05,11,Online,34.3,3,15.24,0.6,0,0,84,3,0
103817,28.66,1,Fuel,34.17,29,17.06,0.67,0,1,2902,2,0
103818,36.18,16,Fuel,29.5,3,29.31,0.73,0,0,980,3,0
103819,28.28,12,Online,23.78,51,57.79,0.68,0,0,244,1,0
103820,13.93,21,Online,18.12,10,18.07,0.96,1,0,2495,2,0
103821,28.22,13,Grocery,58.07,46,22.38,0.89,0,0,218,2,0
103822,51.54,8,Online,22.39,96,46.92,0.55,1,0,2428,5,1
103823,38.85,8,Electronics,17.91,85,31.7,0.83,0,2,2273,5,0
103824,47.67,8,Restaurant,27.99,6,8.7,0.9,0,0,1566,3,0
103825,22.13,19,Travel,5.09,32,38.69,0.78,0,0,1413,4,0
103826,116.11,5,Electronics,61.48,92,28.82,0.64,0,0,788,2,0
103827,14.03,11,Electronics,0.35,68,16.72,0.63,0,0,2260,4,0
103828,62.73,9,Fuel,18.81,94,19.39,0.74,0,1,854,4,0
103829,117.18,21,Online,1.44,61,40.59,0.81,0,0,531,4,0
103830,62.35,4,Restaurant,34.55,81,52.53,0.81,0,0,608,2,0
103831,33.71,17,Online,61.76,64,17.5,0.87,0,0,710,3,0
103832,25.14,6,Fuel,9.46,64,33.79,0.64,0,0,1745,3,0
103833,102.77,12,Travel,35.03,92,25.52,0.57,0,0,1430,2,0
103834,11.24,0,Restaurant,7.36,39,23.7,0.89,0,1,1634,1,0
103835,16.89,5,Restaurant,3.13,74,41.27,0.7,0,0,1220,8,0
103836,28.28,20,Fuel,5.83,1,28.22,0.6,0,0,2791,4,0
103837,123.21,20,Electronics,6.47,51,30.62,0.86,0,0,2043,4,0
103838,56.93,7,Fuel,17.93,95,50.22,0.82,0,0,1059,2,0
103839,16.92,8,Electronics,28.63,96,21.76,0.57,0,0,2773,4,0
103840,30.59,6,Grocery,4.13,54,19.0,0.82,0,1,1195,2,0
103841,23.27,9,Grocery,1.66,20,88.03,0.7,0,0,285,4,0
103842,21.35,7,Travel,4.51,93,66.3,0.96,0,2,1729,2,0
103843,97.61,1,Restaurant,6.33,37,31.48,0.54,0,0,2749,2,0
103844,11.77,17,Restaurant,5.91,58,19.25,0.86,0,0,612,3,0
103845,172.07,14,Travel,4.47,89,72.29,0.59,0,0,2083,2,0
103846,85.23,23,Restaurant,11.29,1,28.26,0.48,0,0,1350,3,0
103847,107.96,5,Online,34.88,54,25.12,0.74,0,1,1447,5,0
103848,26.67,23,Online,1.9,79,82.49,0.92,0,0,2466,1,0
103849,35.34,13,Online,35.65,98,25.17,0.89,1,0,632,4,0
103850,11.14,21,Fuel,12.37,87,38.52,0.71,0,1,1765,7,0
103851,25.22,23,Restaurant,19.44,93,20.92,0.64,0,0,2442,4,0
103852,63.07,17,Grocery,30.41,13,23.5,0.71,0,0,1848,4,0
103853,129.86,23,Electronics,6.53,2,48.63,0.48,0,0,583,1,0
103854,14.93,2,Electronics,55.52,40,41.52,0.65,0,0,1882,4,0
103855,29.11,0,Restaurant,1.57,56,90.13,0.65,1,1,1140,3,0
103856,35.3,22,Fuel,13.5,69,68.04,0.77,0,0,2376,3,0
103857,11.52,0,Online,5.29,22,96.48,0.37,0,0,2726,2,0
103858,68.87,13,Electronics,9.43,59,96.97,0.69,0,0,782,5,0
103859,21.08,0,Restaurant,10.72,55,22.59,0.75,0,0,389,5,0
103860,33.92,0,Restaurant,44.27,15,17.28,0.64,0,0,1275,2,0
103861,26.93,3,Fuel,10.49,77,90.69,0.94,0,0,1847,4,0
103862,19.88,11,Grocery,21.55,30,21.03,0.58,0,0,2010,3,0
103863,40.19,14,Restaurant,54.57,25,34.07,0.73,0,0,2564,1,0
103864,33.31,3,Fuel,12.28,85,27.84,0.64,0,0,2515,3,0
103865,28.94,9,Fuel,9.45,81,18.68,0.63,0,1,198,4,0
103866,21.0,10,Electronics,64.99,100,22.93,0.82,0,0,284,2,0
103867,53.92,5,Grocery,31.65,39,18.88,0.92,0,0,1242,1,0
103868,179.16,9,Restaurant,50.57,34,13.32,0.74,0,1,514,2,0
103869,45.87,11,Fuel,9.11,98,24.7,0.96,0,0,857,3,0
103870,99.14,2,Electronics,21.45,49,49.99,0.42,0,0,551,4,0
103871,11.57,14,Fuel,5.17,53,100.64,0.86,0,2,1845,2,0
103872,46.62,15,Electronics,36.15,38,37.72,0.89,0,0,2947,2,0
103873,15.06,9,Restaurant,48.68,50,20.68,0.86,0,1,498,5,0
103874,10.71,21,Online,5.61,59,55.17,0.91,1,0,2485,1,0
103875,20.79,22,Electronics,2.0,62,28.84,0.52,0,0,2227,1,0
103876,118.24,10,Electronics,4.03,26,37.83,0.75,0,0,2481,4,0
103877,95.11,15,Restaurant,18.03,66,71.93,0.76,0,0,1351,4,0
103878,50.34,16,Online,5.72,98,57.36,0.73,0,0,436,6,0
103879,10.18,13,Grocery,18.32,62,8.26,0.76,0,0,2137,2,0
103880,33.9,15,Restaurant,7.76,100,39.61,0.57,0,1,1227,2,0
103881,53.07,13,Online,44.76,52,25.28,0.98,1,0,188,6,1
103882,47.37,5,Restaurant,10.85,62,34.72,0.83,1,1,1567,2,0
103883,7.7,9,Fuel,12.39,98,15.98,0.66,0,0,399,1,0
103884,18.15,16,Restaurant,7.7,68,30.61,0.62,0,0,1994,2,0
103885,38.18,22,Restaurant,1.37,75,14.73,0.5,0,0,1353,3,0
103886,65.54,9,Restaurant,12.25,42,53.45,0.66,0,0,2094,4,0
103887,5.6,20,Online,26.8,13,74.08,0.73,0,0,216,4,0
103888,34.96,9,Grocery,55.04,36,20.85,0.84,1,0,2533,7,0
103889,46.0,13,Fuel,1.43,69,89.36,0.64,0,0,2714,2,0
103890,86.89,19,Grocery,28.74,75,52.51,0.48,0,0,1010,5,0
103891,75.46,16,Restaurant,5.59,27,50.75,0.98,0,0,164,4,0
103892,68.33,8,Restaurant,31.15,3,41.06,0.78,0,0,1268,2,0
103893,19.69,14,Grocery,7.53,45,52.82,0.7,0,0,2137,4,0
103894,7.26,6,Grocery,2.19,92,58.29,0.93,0,0,326,4,0
103895,28.4,1,Grocery,17.04,35,9.06,0.69,0,1,1134,2,0
103896,99.63,3,Electronics,40.38,37,46.07,0.79,0,0,2120,3,0
103897,141.76,19,Fuel,3.61,14,104.27,0.39,0,0,2266,5,0
103898,76.67,23,Fuel,0.4,29,34.99,0.87,1,0,1063,1,0
103899,59.53,17,Grocery,38.75,62,57.08,0.95,0,1,2136,2,0
103900,56.92,10,Electronics,21.54,81,25.48,0.61,0,1,1473,2,0
103901,24.52,4,Fuel,29.77,14,9.96,0.92,0,0,1799,6,0
103902,35.98,7,Electronics,1.11,31,20.04,0.82,0,0,2520,2,0
103903,181.66,21,Fuel,39.81,48,180.62,0.92,0,0,222,6,0
103904,17.32,19,Electronics,9.78,38,175.57,0.89,1,1,1162,3,1
103905,173.0,4,Online,41.02,55,27.14,0.77,1,0,2304,4,0
103906,30.27,1,Travel,1.21,5,41.72,0.85,0,0,1219,5,0
103907,133.34,4,Grocery,38.9,18,80.74,0.79,0,0,1249,1,0
103908,11.4,2,Electronics,20.14,82,34.94,0.51,0,0,2335,2,0
103909,68.53,11,Online,14.54,15,50.5,0.65,0,0,2514,4,0
103910,20.84,18,Electronics,1.15,51,116.1,0.64,0,0,624,3,0
103911,11.32,6,Restaurant,20.99,68,43.66,0.7,0,0,2721,1,0
103912,49.24,18,Grocery,16.39,53,47.16,0.68,0,1,1639,3,0
103913,100.34,3,Travel,23.32,9,31.35,0.44,0,0,1312,3,0
103914,18.91,22,Restaurant,22.7,19,20.87,0.52,0,0,2123,6,0
103915,10.49,13,Travel,10.56,25,61.3,0.9,0,0,462,2,0
103916,37.24,18,Grocery,4.12,49,81.45,0.84,0,1,2526,4,0
103917,37.39,17,Restaurant,45.23,84,20.65,0.73,0,0,1475,4,0
103918,66.25,6,Online,46.77,78,9.47,0.83,0,0,872,4,0
103919,95.07,14,Fuel,4.29,59,5.47,0.43,0,0,1235,2,0
103920,38.34,20,Online,17.93,8,39.95,0.88,0,0,390,4,0
103921,214.85,0,Grocery,4.08,73,31.94,0.72,0,0,317,2,0
103922,49.49,11,Electronics,35.55,21,100.21,0.46,0,0,1151,2,0
103923,29.61,23,Grocery,1.86,98,28.66,0.77,0,1,634,2,0
103924,9.48,18,Grocery,83.25,40,82.57,0.52,0,0,2896,2,0
103925,31.93,22,Electronics,16.99,57,20.23,0.65,0,0,2489,5,0
103926,29.88,5,Grocery,0.42,59,47.04,0.51,0,0,2496,6,0
103927,95.99,12,Grocery,38.45,77,23.64,0.77,0,1,1879,3,0
103928,61.33,5,Electronics,20.76,26,29.29,0.84,0,0,1166,3,0
103929,13.99,12,Electronics,21.51,42,5.34,0.88,0,1,934,2,0
103930,47.23,14,Grocery,5.79,59,14.72,0.7,0,0,488,5,0
103931,74.02,15,Electronics,7.39,30,24.48,0.65,0,0,2161,7,0
103932,160.01,7,Online,44.25,47,24.38,0.84,0,2,747,6,0
103933,89.91,12,Electronics,18.14,61,56.34,0.93,0,0,381,4,0
103934,80.22,12,Grocery,0.31,84,17.32,0.76,1,0,2005,1,0
103935,42.69,19,Grocery,7.14,7,56.67,0.4,0,0,804,3,0
103936,57.37,19,Restaurant,16.43,54,10.39,0.83,0,0,1594,2,0
103937,124.53,11,Fuel,2.88,20,47.53,0.54,0,0,1860,2,0
103938,12.19,18,Grocery,1.86,16,25.51,0.35,0,0,1122,2,0
103939,29.53,16,Restaurant,1.1,2,16.87,0.8,0,0,1445,3,0
103940,20.18,2,Restaurant,17.92,10,63.36,0.88,0,0,719,2,0
103941,56.9,14,Restaurant,6.96,99,101.52,0.48,0,0,1026,1,0
103942,122.39,16,Fuel,8.42,43,67.97,0.79,0,0,1647,2,0
103943,23.63,5,Fuel,1.11,28,34.32,0.54,0,0,2014,4,0
103944,4.71,23,Grocery,24.11,10,96.7,0.72,0,0,881,3,0
103945,27.91,18,Travel,26.2,77,46.87,0.78,0,0,1486,3,0
103946,92.03,11,Online,31.84,22,30.0,0.95,0,0,970,3,0
103947,65.62,3,Fuel,18.98,34,14.71,0.77,0,0,1925,2,1
103948,59.46,20,Online,26.71,16,17.35,0.74,0,0,2796,4,0
103949,31.44,22,Grocery,15.5,72,60.71,0.87,0,0,2460,3,0
103950,12.79,11,Electronics,12.18,84,23.36,0.71,0,0,593,2,0
103951,64.31,21,Online,5.42,74,15.91,0.59,0,0,2632,4,0
103952,19.09,1,Restaurant,0.99,55,45.28,0.89,0,1,1768,1,0
103953,288.79,6,Restaurant,6.21,64,29.47,0.85,0,0,2932,2,0
103954,67.59,15,Restaurant,20.71,93,30.22,0.81,0,0,875,2,0
103955,23.98,23,Grocery,47.07,53,20.39,0.62,0,0,236,3,0
103956,23.33,11,Fuel,5.33,42,6.24,0.44,0,1,2267,3,0
103957,37.2,15,Fuel,19.95,30,15.53,0.49,0,1,1678,4,0
103958,32.6,13,Restaurant,11.71,60,11.5,0.91,0,0,932,2,0
103959,110.51,0,Restaurant,17.78,88,61.01,0.72,0,0,185,4,0
103960,47.84,21,Restaurant,0.03,2,138.08,0.82,0,0,529,1,0
103961,20.94,8,Grocery,2.36,34,29.63,0.93,0,0,696,4,0
103962,221.72,6,Grocery,4.4,42,5.05,0.71,0,0,42,1,0
103963,42.28,4,Grocery,40.3,21,34.89,0.82,0,1,767,1,0
103964,80.8,9,Fuel,0.74,34,85.51,0.86,0,0,2366,4,0
103965,23.4,9,Electronics,15.18,32,34.55,0.7,0,0,368,3,0
103966,56.08,17,Grocery,47.52,30,47.9,0.98,0,1,1167,3,0
103967,53.52,6,Restaurant,19.0,64,43.3,0.86,0,0,1909,2,0
103968,7.38,17,Grocery,11.92,78,29.83,0.81,0,0,1321,3,0
103969,248.08,12,Grocery,8.78,19,40.93,0.48,0,0,519,5,0
103970,129.23,10,Restaurant,17.62,30,18.87,0.7,0,0,1908,1,0
103971,28.29,9,Restaurant,11.78,58,33.09,0.79,0,0,2100,2,0
103972,15.0,21,Restaurant,22.0,41,33.8,0.57,0,0,581,1,0
103973,55.3,8,Restaurant,17.31,27,8.21,0.79,0,0,2027,3,0
103974,43.73,14,Online,15.08,16,30.43,0.82,0,1,673,3,0
103975,55.71,13,Travel,56.56,25,17.81,0.87,0,1,2979,3,0
103976,48.06,2,Restaurant,32.51,89,7.74,0.7,0,0,1907,3,0
103977,63.79,23,Electronics,16.9,88,31.9,0.83,0,0,1308,4,0
103978,148.8,13,Travel,13.92,61,13.95,0.88,0,1,1701,2,0
103979,67.44,20,Travel,23.17,67,26.37,0.67,0,2,2605,4,0
103980,15.73,15,Electronics,29.33,88,34.69,0.96,0,0,2637,2,0
103981,137.87,22,Electronics,6.3,11,42.97,0.76,0,1,1691,1,0
103982,177.07,2,Grocery,19.79,32,93.94,0.54,0,0,1426,2,0
103983,690.11,7,Restaurant,2.61,87,5.52,0.87,0,1,1032,2,0
103984,14.71,1,Restaurant,10.13,76,30.65,0.65,0,0,1203,3,0
103985,50.33,23,Electronics,50.18,85,76.53,0.86,0,2,1273,3,0
103986,6.21,1,Fuel,7.11,37,23.48,0.89,0,0,831,3,0
103987,66.54,22,Restaurant,3.02,52,38.49,0.93,0,0,2629,2,0
103988,24.7,17,Fuel,2.84,34,24.37,0.67,0,2,133,2,0
103989,228.4,6,Restaurant,9.01,85,16.74,0.28,1,0,1489,1,1
103990,20.14,16,Grocery,4.59,90,112.3,0.56,0,1,1197,5,0
103991,8.84,5,Fuel,10.02,100,34.64,0.69,0,0,1009,3,0
103992,26.47,9,Fuel,22.84,50,49.42,0.58,1,0,903,4,0
103993,6.84,6,Restaurant,39.43,34,83.95,0.65,0,1,1746,3,0
103994,79.52,3,Electronics,2.1,9,46.46,0.68,0,0,1961,3,0
103995,6.31,10,Electronics,26.33,82,65.68,0.76,0,0,1795,2,0
103996,41.5,15,Online,1.97,42,42.53,0.81,0,1,1430,3,0
103997,6.23,16,Grocery,8.59,39,52.5,0.61,0,0,2244,2,0
103998,30.32,5,Restaurant,102.04,30,21.39,0.81,0,0,2522,5,0
103999,177.51,19,Restaurant,1.28,3,37.26,0.81,0,1,651,2,0
104000,55.96,18,Grocery,0.42,2,25.01,0.57,0,0,2593,2,0
104001,18.59,19,Online,7.31,67,34.87,0.77,0,0,1896,6,0
104002,39.33,21,Online,54.33,79,8.61,0.76,0,0,2752,1,0
104003,41.11,20,Electronics,0.36,67,32.9,0.9,0,0,434,2,0
104004,61.89,17,Restaurant,4.53,98,38.52,0.65,0,2,420,3,0
104005,11.82,14,Online,16.64,17,22.69,0.71,0,0,1759,1,0
104006,68.95,1,Restaurant,4.79,63,46.64,0.58,1,0,2092,4,0
104007,3.55,18,Restaurant,1.0,3,26.51,0.69,0,0,1358,2,0
104008,22.95,5,Travel,0.97,71,41.86,0.51,0,0,2311,1,0
104009,26.06,11,Grocery,14.74,95,87.93,0.56,0,0,2409,4,0
104010,71.52,0,Fuel,14.86,10,18.71,0.39,0,0,1546,1,0
104011,41.28,22,Restaurant,22.06,99,19.05,0.84,0,0,530,1,0
104012,11.42,23,Electronics,2.54,92,66.65,0.93,0,0,2906,2,0
104013,16.67,22,Online,12.47,55,19.99,0.53,0,1,986,2,0
104014,48.37,10,Restaurant,16.54,20,37.31,0.64,0,0,2413,3,0
104015,37.67,18,Electronics,4.53,1,27.73,0.84,0,0,377,1,0
104016,24.02,21,Fuel,14.27,42,6.55,0.88,0,0,1479,2,0
104017,26.24,3,Grocery,22.17,13,30.31,0.84,0,0,1539,4,0
104018,75.68,20,Restaurant,84.47,8,18.38,0.96,0,1,1796,3,0
104019,25.38,18,Restaurant,16.33,24,37.36,0.66,0,1,1641,4,0
104020,37.36,20,Electronics,35.54,22,55.96,0.62,1,0,2786,3,0
104021,285.13,5,Online,32.29,91,17.86,0.77,0,1,2802,3,0
104022,11.23,7,Restaurant,50.72,47,22.64,0.75,0,0,2270,7,1
104023,7.64,21,Online,23.11,33,11.6,0.44,0,0,223,4,0
104024,81.88,8,Travel,4.31,60,34.82,0.67,0,1,1727,3,0
104025,21.96,9,Fuel,6.37,26,29.76,0.71,0,1,253,5,0
104026,30.37,9,Electronics,27.64,44,43.56,0.8,0,1,724,2,0
104027,20.02,9,Restaurant,13.24,3,39.22,0.62,0,0,403,1,0
104028,32.01,3,Fuel,5.21,60,37.57,0.37,0,1,1898,4,0
104029,170.49,17,Grocery,19.24,94,22.91,0.84,0,0,2239,3,0
104030,83.26,11,Grocery,42.66,10,59.12,0.66,0,0,2144,2,0
104031,87.88,10,Fuel,7.97,6,47.57,0.89,0,2,2836,2,0
104032,11.31,15,Fuel,16.33,17,43.16,0.66,0,0,2677,1,0
104033,14.35,18,Online,15.68,59,29.91,0.39,0,1,747,1,0
104034,3.14,10,Restaurant,2.44,7,71.85,0.84,0,0,686,5,0
104035,19.52,22,Restaurant,1.7,14,43.22,0.83,0,0,2110,3,0
104036,95.68,3,Electronics,39.64,98,37.55,0.83,0,0,2429,4,0
104037,64.41,11,Travel,48.8,70,12.58,0.89,0,1,365,4,0
104038,33.14,16,Travel,42.23,33,65.46,0.42,0,0,1205,2,0
104039,39.64,23,Grocery,9.09,82,162.09,0.62,0,2,1490,4,0
104040,21.76,12,Travel,6.1,70,24.61,0.87,0,0,221,3,0
104041,48.63,3,Restaurant,51.31,18,24.51,0.83,0,2,1891,5,1
104042,80.58,5,Online,38.59,94,24.31,0.68,0,0,1121,4,0
104043,9.45,6,Restaurant,30.85,68,26.45,0.49,0,0,1764,3,0
104044,52.97,7,Fuel,7.32,25,20.6,0.69,1,0,2772,3,0
104045,93.62,1,Travel,18.33,67,103.47,0.82,0,0,1415,3,0
104046,27.84,8,Travel,24.98,46,53.79,0.8,0,1,543,3,0
104047,75.99,9,Restaurant,15.45,69,37.44,0.77,0,2,2617,3,0
104048,509.38,18,Grocery,16.58,40,55.77,0.66,0,0,945,2,0
104049,36.82,0,Travel,25.44,58,54.44,0.66,0,0,2079,3,0
104050,57.63,15,Online,26.21,5,18.4,0.83,0,0,726,4,0
104051,20.82,17,Travel,4.94,74,29.46,0.81,0,0,735,2,0
104052,47.61,7,Fuel,8.92,45,38.79,0.53,0,0,1210,4,0
104053,61.21,9,Restaurant,27.35,54,50.88,0.8,0,2,1175,3,0
104054,48.2,21,Grocery,5.46,84,48.56,0.68,0,0,710,7,0
104055,16.16,10,Restaurant,44.5,64,33.15,0.4,0,1,1264,3,0
104056,48.7,16,Online,32.86,77,9.34,0.75,0,1,1619,4,0
104057,150.8,6,Restaurant,40.65,52,12.37,0.67,0,0,1133,2,0
104058,60.57,2,Fuel,6.35,1,23.7,0.9,0,1,716,3,0
104059,96.14,6,Online,2.0,94,66.5,0.95,0,0,1617,2,0
104060,32.68,5,Grocery,1.91,100,34.08,0.78,0,0,69,4,0
104061,79.43,2,Grocery,14.61,45,31.44,0.75,0,0,1093,3,0
104062,52.01,7,Restaurant,6.56,72,21.59,0.74,0,1,1025,4,0
104063,17.19,0,Electronics,5.51,73,28.88,0.86,1,1,2829,1,0
104064,53.88,4,Restaurant,4.53,62,58.16,0.75,0,1,1872,4,0
104065,16.57,23,Online,14.86,46,32.39,0.85,0,0,256,4,0
104066,22.88,18,Restaurant,14.3,33,36.76,0.33,0,0,112,2,0
104067,47.96,12,Travel,9.88,37,7.39,0.97,0,0,1038,2,0
104068,52.85,10,Restaurant,2.68,60,14.98,0.82,0,0,1454,3,0
104069,13.87,21,Grocery,47.56,49,56.39,0.76,0,0,2425,8,0
104070,104.44,10,Online,10.05,70,35.05,0.92,0,1,2183,3,0
104071,67.68,1,Online,2.38,17,28.39,0.75,0,0,327,5,0
104072,21.45,8,Restaurant,0.68,23,18.68,0.69,0,0,1624,4,0
104073,10.14,1,Electronics,2.98,37,20.22,0.59,0,2,1689,1,0
104074,35.5,20,Online,6.35,66,27.75,0.81,0,0,2718,1,0
104075,27.08,18,Restaurant,17.9,82,24.08,0.7,0,0,355,4,0
104076,44.78,11,Grocery,63.69,92,42.22,0.66,0,0,404,2,0
104077,29.17,8,Fuel,5.72,14,66.58,0.8,0,0,2698,4,0
104078,6.64,8,Online,28.07,86,60.33,0.46,0,1,667,3,0
104079,28.52,22,Restaurant,43.62,1,14.94,0.8,0,0,1579,4,0
104080,30.72,9,Travel,8.94,42,39.71,0.61,1,1,809,8,0
104081,71.54,4,Fuel,5.26,41,88.77,0.7,0,0,675,1,0
104082,21.58,8,Online,12.16,39,37.38,0.59,0,0,392,2,0
104083,183.24,22,Restaurant,40.86,44,60.64,0.66,0,0,2775,1,0
104084,7.24,17,Restaurant,0.2,72,80.59,0.84,0,0,1374,2,0
104085,131.64,9,Electronics,12.0,91,38.5,0.65,0,1,2520,2,0
104086,33.05,16,Grocery,25.51,74,21.62,0.3,0,1,1873,2,0
104087,87.67,9,Electronics,16.54,34,41.37,0.76,0,0,258,3,0
104088,43.46,13,Electronics,12.38,54,13.2,0.66,0,0,475,2,0
104089,112.8,3,Online,14.52,46,38.39,0.71,0,1,2255,3,0
104090,28.54,9,Grocery,17.38,33,44.97,0.88,1,0,255,3,0
104091,15.05,23,Online,20.63,59,8.12,0.7,1,0,1964,2,0
104092,145.25,21,Restaurant,7.93,37,8.88,0.83,0,0,1508,3,0
104093,36.52,17,Travel,13.11,8,55.55,0.81,0,2,800,2,0
104094,49.37,4,Electronics,5.75,30,10.84,0.85,0,0,2056,4,0
104095,122.89,8,Restaurant,74.42,20,15.54,0.52,0,1,241,7,0
104096,15.98,5,Electronics,3.73,65,41.81,0.92,0,0,2396,3,0
104097,69.13,15,Travel,2.94,49,17.33,0.8,0,1,892,1,0
104098,23.79,21,Online,5.64,71,32.24,0.94,0,1,1393,3,0
104099,35.91,22,Restaurant,45.48,58,51.7,0.52,0,0,795,2,0
104100,43.17,15,Online,19.36,75,50.0,0.65,0,0,2920,5,0
104101,10.48,10,Online,10.96,62,56.06,0.8,0,1,2173,3,0
104102,20.07,20,Online,46.72,7,41.8,0.52,0,0,2612,1,0
104103,136.45,14,Grocery,41.47,36,67.72,0.81,0,0,1670,4,0
104104,89.8,18,Fuel,9.24,84,22.13,0.84,0,2,628,6,0
104105,38.23,2,Restaurant,14.93,97,29.68,0.83,0,0,1620,2,0
104106,50.34,15,Online,42.44,59,30.96,0.54,0,1,609,4,0
104107,31.04,20,Online,6.93,34,7.43,0.62,0,1,484,4,0
104108,137.13,19,Restaurant,9.42,87,33.19,0.89,0,1,2337,4,0
104109,33.77,4,Fuel,28.35,63,66.11,0.74,0,0,1312,2,0
104110,49.83,8,Grocery,21.59,24,39.95,0.84,0,1,2914,3,0
104111,113.46,4,Travel,0.9,61,51.93,0.49,0,2,1747,3,0
104112,20.09,3,Grocery,2.25,9,29.55,0.73,0,0,1383,3,0
104113,164.5,12,Grocery,33.71,23,58.46,0.72,0,0,2361,4,0
104114,10.2,19,Online,0.54,48,20.63,0.96,0,1,791,3,0
104115,175.33,16,Grocery,45.45,81,38.76,0.94,0,0,1613,3,0
104116,28.92,19,Fuel,5.71,56,141.49,0.81,0,0,834,2,0
104117,32.51,11,Restaurant,16.42,39,57.44,0.6,0,0,2454,6,0
104118,7.38,19,Travel,14.97,98,30.95,0.37,0,0,2584,5,0
104119,26.86,19,Electronics,9.08,6,14.26,0.66,1,0,2869,2,0
104120,15.87,6,Grocery,0.57,3,81.5,0.94,0,0,1594,6,0
104121,23.41,0,Fuel,3.85,38,117.03,0.7,0,0,2410,2,0
104122,35.75,15,Online,17.18,8,119.85,0.87,0,0,1719,4,0
104123,95.78,6,Electronics,10.64,40,45.56,0.86,0,1,2984,3,0
104124,48.76,1,Grocery,9.61,9,5.13,0.45,1,0,134,2,0
104125,53.35,11,Electronics,1.85,79,22.96,0.84,0,0,1553,2,0
104126,15.09,10,Grocery,7.67,64,88.37,0.85,0,0,2790,1,0
104127,18.31,7,Online,13.45,94,33.85,0.71,0,1,1313,1,0
104128,204.15,0,Online,1.46,49,39.49,0.46,0,0,1778,2,0
104129,20.87,2,Restaurant,1.24,68,30.93,0.5,0,0,394,2,0
104130,179.57,7,Fuel,12.18,93,35.63,0.81,0,1,133,3,0
104131,32.5,7,Grocery,14.83,33,17.27,0.58,0,0,1916,5,0
104132,40.53,10,Travel,5.36,6,13.24,0.68,0,1,287,3,0
104133,105.99,20,Online,7.1,29,9.2,0.54,0,2,2981,2,0
104134,127.07,4,Grocery,28.69,19,26.89,0.8,0,0,242,4,0
104135,36.61,7,Travel,36.62,27,11.47,0.94,0,2,792,4,0
104136,28.52,20,Restaurant,7.08,75,93.79,0.95,0,0,1056,3,0
104137,38.46,8,Travel,7.91,9,32.47,0.81,0,0,1968,2,0
104138,54.83,16,Restaurant,31.93,80,22.26,0.93,1,2,253,3,0
104139,90.21,4,Restaurant,65.58,18,46.95,0.87,0,0,1823,3,0
104140,40.6,18,Travel,6.96,13,22.22,0.8,0,0,459,3,0
104141,70.6,18,Grocery,27.98,71,107.18,0.61,0,1,1895,1,0
104142,176.71,1,Grocery,11.76,81,36.81,0.59,0,0,2258,2,0
104143,57.01,18,Restaurant,5.51,73,46.61,0.91,0,0,2865,2,0
104144,53.54,22,Grocery,20.61,32,51.86,0.82,0,0,2226,4,0
